price,manufacturer,color,had_accident,resold,automatic_transmission
73200,renault,white,0,1,1
212200,ford,white,0,0,1
70200,renault,white,0,1,1
146200,renault,white,1,1,1
119200,ford,white,0,0,1
29200,renault,white,1,1,0
197200,ford,white,0,0,1
32200,ford,white,1,1,1
98200,ford,white,0,1,1
13200,renault,white,0,1,0
55200,renault,black,0,1,0
206200,ford,white,0,1,1
11200,renault,white,0,1,1
219200,toyota,black,0,0,1
99200,bmd,white,0,1,1
80200,renault,red,1,0,1
24200,renault,white,1,0,1
11200,renault,white,1,0,1
101200,renault,white,1,1,1
70200,bmd,white,1,0,1
141200,renault,black,0,0,1
121200,renault,red,1,1,1
90200,ford,white,1,1,1
59200,renault,red,1,1,1
24200,renault,white,1,1,1
131200,renault,white,1,0,1
36200,bmd,black,0,0,1
13200,ford,red,1,1,1
51200,bmd,black,0,1,0
23200,renault,red,0,1,1
47200,renault,white,1,1,1
37200,renault,white,0,1,1
25200,ford,white,1,1,1
88200,volvo,white,0,1,1
157200,ford,black,0,1,1
10200,renault,white,0,1,1
130200,ford,white,0,1,1
64200,renault,white,0,1,0
55200,renault,white,0,1,1
27200,renault,white,0,0,1
78200,renault,red,1,1,1
75200,bmd,white,1,0,1
10200,volvo,white,0,0,1
88200,bmd,white,0,1,1
15200,renault,red,0,1,1
94200,renault,white,1,1,1
233200,bmd,white,1,1,1
121200,renault,red,0,0,1
62200,renault,white,1,1,1
113200,ford,red,0,0,1
15200,renault,white,0,0,1
140200,renault,white,1,1,0
44200,renault,white,0,0,1
85200,ford,white,0,1,1
56200,renault,white,0,0,1
45200,renault,red,1,1,1
167200,renault,white,1,1,1
21200,ford,white,1,1,0
216200,bmd,red,1,1,1
56200,renault,red,1,1,1
16200,ford,black,1,1,0
85200,renault,white,0,1,1
31200,renault,white,0,1,1
45200,ford,white,1,1,1
69200,renault,white,0,1,1
29200,renault,black,0,0,1
122200,bmd,white,1,1,1
62200,renault,white,0,0,1
81200,renault,white,0,1,1
66200,renault,white,0,0,1
39200,bmd,white,0,1,1
137200,renault,white,0,1,0
70200,renault,white,0,1,0
29200,ford,white,1,1,1
20200,renault,black,0,0,1
63200,ford,white,0,1,1
41200,renault,red,0,0,1
26200,renault,red,0,1,1
47200,toyota,white,1,0,0
41200,renault,white,0,1,1
185200,ford,white,0,1,1
21200,renault,red,0,0,1
4200,renault,white,1,0,1
4200,toyota,white,1,1,1
16200,renault,white,0,0,1
39200,bmd,red,0,0,0
45200,renault,black,1,1,1
135200,renault,red,0,1,1
1200,ford,red,1,0,1
40200,renault,white,1,1,1
24200,renault,white,1,1,0
152200,toyota,red,0,1,1
7200,renault,white,0,0,1
119200,bmd,white,1,1,1
54200,renault,white,0,0,1
104200,bmd,white,0,1,1
71200,bmd,white,1,0,1
14200,renault,red,1,1,1
18200,renault,white,1,1,1
66200,renault,white,0,1,1
26200,ford,white,1,0,1
73200,ford,white,0,1,1
94200,renault,red,1,1,0
313200,volvo,white,1,1,1
46200,ford,white,1,0,1
45200,bmd,red,0,1,1
5200,bmd,red,0,1,1
43200,renault,white,1,1,1
29200,renault,white,1,1,1
56200,renault,white,1,1,1
54200,renault,red,0,1,0
70200,ford,white,0,1,1
10200,ford,red,1,1,1
173200,ford,red,0,1,1
37200,renault,black,0,0,1
5200,renault,black,0,1,0
120200,ford,white,0,1,1
80200,bmd,white,0,1,0
13200,renault,red,1,1,1
51200,renault,white,0,1,1
9200,renault,white,1,0,1
67200,renault,red,1,1,1
44200,renault,black,0,1,1
128200,bmd,white,1,1,1
58200,renault,white,1,1,1
12200,bmd,white,0,1,0
6200,ford,white,1,0,1
114200,volvo,white,1,1,1
27200,bmd,white,0,0,1
40200,bmd,white,0,0,1
116200,renault,red,0,0,1
1200,renault,white,1,1,1
18200,bmd,white,0,1,1
45200,renault,white,1,1,0
82200,ford,red,0,0,1
87200,volvo,white,0,0,1
124200,toyota,white,1,0,1
147200,ford,white,0,0,1
222200,bmd,red,1,1,1
107200,ford,black,0,1,0
13200,renault,red,0,0,1
48200,renault,white,1,1,1
11200,renault,white,1,1,1
22200,renault,white,0,0,1
88200,bmd,white,1,1,1
18200,bmd,white,0,1,1
44200,volvo,white,0,1,1
34200,renault,white,1,0,1
96200,ford,white,1,1,0
20200,renault,white,1,0,1
42200,renault,white,1,1,1
78200,renault,red,0,0,1
22200,ford,white,1,1,1
42200,renault,white,0,1,1
159200,toyota,white,0,1,1
128200,volvo,white,1,1,1
70200,renault,white,1,0,1
28200,bmd,red,0,1,1
68200,ford,white,1,1,1
78200,renault,red,0,1,1
55200,renault,white,1,1,1
77200,volvo,black,0,1,1
24200,toyota,black,1,1,0
107200,renault,white,1,1,1
36200,renault,white,1,1,0
91200,renault,white,0,1,1
80200,bmd,white,1,1,1
34200,ford,red,0,1,1
65200,bmd,black,1,1,1
45200,renault,white,1,0,1
147200,renault,black,0,1,0
32200,bmd,white,0,1,0
23200,renault,white,1,1,0
38200,renault,white,1,1,1
69200,renault,white,1,0,0
18200,renault,white,0,1,1
39200,ford,white,0,0,1
43200,renault,white,1,1,1
19200,bmd,white,0,1,1
136200,ford,red,0,0,1
16200,ford,red,1,1,1
60200,renault,white,0,1,0
19200,ford,white,1,1,1
105200,bmd,white,1,1,1
22200,bmd,red,0,1,1
64200,ford,red,1,0,0
19200,renault,white,0,1,1
92200,renault,white,0,0,1
74200,renault,white,1,1,1
39200,bmd,red,0,1,1
10200,bmd,white,0,1,1
33200,ford,white,1,1,1
35200,renault,white,1,1,0
124200,bmd,white,1,0,1
52200,ford,white,0,0,1
2200,renault,white,1,1,1
90200,ford,white,0,0,1
40200,bmd,white,0,0,1
137200,bmd,white,1,1,1
78200,bmd,white,0,0,1
31200,ford,white,1,0,1
36200,renault,white,1,1,1
132200,renault,white,0,1,1
120200,ford,white,0,1,1
96200,renault,white,0,1,0
143200,bmd,red,1,1,1
90200,renault,white,1,1,1
56200,renault,white,1,0,1
80200,renault,white,1,1,1
197200,toyota,white,0,1,1
161200,bmd,white,1,1,1
5200,renault,white,1,0,1
66200,ford,white,0,0,0
55200,renault,red,1,0,1
23200,renault,white,1,1,1
85200,renault,white,1,1,0
53200,bmd,white,0,1,1
30200,renault,black,1,1,1
149200,bmd,white,1,1,0
21200,renault,white,1,1,1
12200,renault,white,1,1,1
7200,toyota,black,1,0,1
134200,bmd,white,1,1,1
20200,renault,white,0,0,0
17200,renault,black,0,0,1
13200,renault,white,1,1,0
191200,bmd,red,1,1,1
141200,toyota,white,1,1,1
39200,renault,red,0,1,0
78200,renault,white,0,0,0
8200,ford,red,1,1,1
41200,renault,white,0,1,1
26200,renault,white,1,0,1
57200,renault,white,1,1,1
71200,ford,black,1,1,1
21200,bmd,white,0,0,1
173200,ford,white,0,1,1
29200,ford,white,1,1,0
101200,bmd,red,1,0,1
4200,renault,white,1,1,1
20200,ford,white,1,1,1
5200,bmd,white,0,1,1
73200,renault,white,1,1,0
23200,bmd,red,0,1,1
102200,ford,white,0,1,0
39200,renault,white,1,1,1
26200,renault,white,0,1,0
173200,bmd,white,1,0,0
89200,renault,white,1,0,1
59200,renault,white,0,1,0
199200,ford,white,0,1,0
77200,ford,red,1,1,1
99200,ford,white,0,1,0
81200,bmd,white,1,1,0
22200,renault,white,0,1,0
36200,bmd,white,1,1,1
148200,ford,white,0,0,1
60200,bmd,white,1,0,1
46200,bmd,white,0,1,1
21200,renault,white,0,1,0
95200,renault,white,1,0,1
70200,ford,black,0,0,1
10200,ford,white,1,1,1
32200,ford,white,1,1,1
92200,bmd,white,0,0,1
24200,bmd,white,0,1,1
17200,bmd,red,0,0,0
25200,bmd,white,0,1,0
141200,bmd,white,1,1,0
72200,renault,white,0,1,1
127200,bmd,black,1,1,0
61200,bmd,white,0,1,1
11200,ford,black,1,1,1
23200,ford,white,1,1,1
118200,renault,white,1,1,1
37200,renault,white,1,1,1
138200,bmd,red,1,1,1
90200,ford,white,0,0,1
13200,renault,white,0,1,1
30200,ford,white,1,1,1
49200,bmd,white,0,1,1
5200,renault,white,0,1,1
185200,bmd,white,1,0,1
65200,bmd,white,0,1,1
109200,renault,red,1,0,1
39200,bmd,white,1,1,1
88200,ford,black,0,1,1
54200,renault,white,0,0,1
126200,renault,white,1,1,1
1200,bmd,white,0,1,1
25200,renault,red,1,1,1
48200,ford,red,0,1,1
108200,ford,white,0,0,1
143200,renault,white,1,1,1
46200,ford,white,1,0,1
25200,renault,white,1,1,1
149200,volvo,white,0,1,1
16200,renault,white,0,1,1
46200,toyota,white,1,0,1
39200,bmd,white,0,0,1
48200,ford,white,1,1,0
34200,bmd,white,0,1,0
56200,ford,white,1,1,1
58200,ford,white,1,1,1
57200,renault,red,0,1,1
24200,renault,white,0,0,1
174200,renault,white,1,1,1
48200,ford,white,1,1,1
70200,ford,white,1,1,1
51200,bmd,white,1,1,1
111200,volvo,white,1,1,1
68200,renault,white,1,1,1
127200,bmd,white,1,1,1
7200,renault,white,0,1,1
102200,renault,white,1,0,1
59200,renault,white,0,1,1
133200,renault,white,0,0,1
4200,renault,white,0,0,1
40200,ford,white,1,1,1
37200,ford,white,1,1,0
21200,renault,white,0,1,1
13200,renault,white,0,1,1
23200,renault,white,0,0,1
47200,renault,white,1,1,1
174200,renault,black,1,1,1
61200,ford,red,1,1,0
20200,bmd,black,0,0,0
97200,renault,white,1,1,1
47200,ford,white,1,1,1
53200,bmd,white,0,1,1
25200,renault,white,1,0,0
3200,renault,black,0,0,1
50200,bmd,white,0,1,1
230200,bmd,white,1,0,0
177200,bmd,red,1,1,1
34200,renault,white,1,0,1
53200,renault,white,1,0,1
18200,ford,red,1,1,1
103200,renault,black,0,1,1
27200,renault,white,1,1,1
43200,renault,white,0,0,1
103200,ford,white,0,0,1
12200,bmd,white,0,0,1
139200,bmd,black,1,1,1
2200,renault,white,1,1,1
32200,bmd,white,0,1,1
5200,renault,red,1,1,1
58200,bmd,white,0,1,1
73200,renault,red,1,1,1
5200,renault,red,1,0,1
86200,renault,red,0,1,1
15200,renault,red,0,1,1
113200,renault,white,0,1,1
23200,ford,black,1,0,1
60200,renault,white,0,1,1
70200,renault,red,0,0,1
188200,ford,red,0,1,1
159200,bmd,white,1,1,1
128200,renault,white,0,1,1
72200,bmd,white,1,1,1
12200,renault,white,1,1,1
147200,renault,white,1,1,0
76200,ford,red,0,0,1
64200,toyota,white,1,1,1
194200,bmd,white,1,0,1
39200,ford,white,1,1,1
128200,bmd,red,1,1,1
53200,bmd,white,1,1,1
138200,ford,red,0,0,1
15200,bmd,black,0,1,0
36200,renault,white,0,1,1
117200,ford,white,1,1,1
42200,renault,white,0,0,1
24200,ford,white,1,0,1
6200,ford,white,1,0,0
81200,renault,white,1,1,0
139200,ford,white,0,1,1
54200,bmd,black,0,1,1
201200,renault,black,0,0,1
83200,volvo,white,0,1,1
35200,renault,white,1,0,1
99200,ford,white,0,1,1
72200,bmd,red,1,0,1
3200,renault,white,0,1,1
21200,renault,white,0,1,1
106200,ford,white,0,0,1
114200,bmd,black,0,0,0
32200,renault,red,1,0,1
15200,renault,white,1,1,1
7200,renault,white,0,1,1
103200,renault,white,1,0,1
84200,renault,white,0,0,1
4200,renault,white,1,0,1
7200,renault,white,0,1,0
165200,renault,red,1,1,0
54200,renault,white,0,0,0
60200,ford,white,1,1,0
23200,renault,white,1,1,1
97200,volvo,white,0,1,1
163200,renault,white,1,1,1
120200,renault,white,1,1,1
13200,renault,white,1,0,1
22200,renault,red,0,1,1
120200,renault,white,0,0,1
4200,bmd,black,0,0,1
71200,ford,red,0,1,1
50200,ford,red,0,0,1
140200,bmd,white,1,1,1
101200,bmd,white,1,1,1
48200,renault,white,0,0,1
86200,renault,white,1,1,1
17200,bmd,red,0,1,1
82200,ford,white,0,0,0
145200,renault,white,1,1,1
57200,ford,white,1,1,0
49200,ford,white,0,1,1
74200,ford,white,1,1,1
26200,bmd,white,0,1,0
21200,bmd,black,0,1,1
35200,ford,red,1,1,1
105200,bmd,red,1,1,1
166200,renault,white,0,1,1
80200,renault,black,0,1,1
95200,renault,white,1,1,0
49200,renault,white,1,1,1
28200,renault,white,1,1,1
10200,renault,white,1,0,0
101200,ford,white,0,1,0
82200,bmd,red,1,1,1
80200,bmd,red,0,1,1
26200,renault,white,1,1,1
106200,ford,red,0,1,1
31200,bmd,white,0,1,1
35200,ford,white,1,0,1
161200,toyota,white,1,0,1
37200,bmd,white,0,1,1
42200,ford,black,0,1,1
49200,renault,white,1,1,1
102200,ford,white,0,1,1
70200,renault,white,0,1,1
22200,ford,red,1,1,1
45200,ford,white,1,0,1
29200,renault,white,1,0,1
73200,bmd,white,1,1,1
162200,renault,white,0,1,1
101200,renault,white,0,0,1
52200,renault,white,1,1,1
4200,renault,black,0,0,1
32200,renault,red,1,0,0
84200,ford,red,0,1,1
32200,bmd,white,0,1,1
49200,ford,black,0,1,1
215200,bmd,red,1,1,1
160200,renault,red,0,1,1
54200,bmd,red,0,1,1
2200,renault,red,1,1,1
106200,ford,white,0,0,1
9200,renault,white,0,1,1
188200,bmd,white,1,1,0
56200,ford,white,1,0,1
196200,renault,red,0,1,1
114200,ford,red,1,0,1
61200,ford,black,1,0,0
4200,renault,white,0,1,1
101200,renault,white,1,0,0
50200,renault,black,1,1,0
49200,renault,white,0,1,1
169200,ford,red,0,0,1
103200,renault,red,1,1,1
19200,renault,red,1,1,0
140200,ford,red,0,1,1
76200,bmd,white,0,1,1
127200,ford,red,0,0,1
19200,renault,black,0,1,0
135200,renault,white,0,0,1
52200,renault,red,0,0,0
22200,renault,white,1,1,1
63200,renault,black,1,0,1
37200,renault,white,1,1,1
171200,toyota,black,0,0,1
135200,ford,white,0,1,1
168200,bmd,white,1,0,1
54200,renault,red,1,1,1
76200,bmd,white,1,1,1
101200,bmd,red,1,1,0
147200,ford,white,0,1,0
73200,renault,white,1,1,1
51200,bmd,black,0,1,1
42200,bmd,white,0,1,1
106200,renault,white,0,1,1
64200,bmd,white,0,1,1
70200,renault,white,0,1,1
132200,renault,black,1,1,0
16200,renault,white,0,0,1
13200,ford,red,1,1,1
115200,ford,black,0,1,1
46200,renault,white,1,0,1
25200,bmd,red,0,1,1
15200,bmd,white,0,0,1
36200,ford,white,1,1,1
41200,renault,white,0,1,0
25200,renault,white,0,0,1
30200,renault,white,0,1,1
8200,ford,white,1,1,1
108200,renault,red,0,1,0
27200,ford,white,1,1,0
99200,bmd,red,1,1,1
62200,renault,red,0,0,1
10200,bmd,white,0,1,1
87200,renault,white,1,1,1
26200,renault,black,0,0,1
66200,renault,white,1,1,1
40200,renault,white,0,1,1
185200,ford,white,0,0,1
77200,bmd,white,0,1,1
2200,renault,white,1,0,1
82200,ford,white,0,1,1
16200,renault,white,0,1,1
36200,renault,white,0,1,1
23200,renault,red,0,1,1
214200,bmd,black,1,1,1
114200,ford,white,0,0,1
84200,renault,white,1,0,1
45200,renault,white,0,1,1
112200,renault,white,1,1,0
151200,renault,red,1,1,0
125200,bmd,white,1,1,1
13200,renault,white,0,1,1
161200,renault,white,1,1,1
8200,renault,white,0,1,1
81200,renault,white,1,1,1
53200,renault,white,0,0,1
143200,bmd,white,1,1,1
103200,renault,white,0,1,1
152200,renault,black,1,0,1
131200,renault,black,0,0,1
104200,bmd,white,0,1,1
17200,ford,white,1,1,1
49200,ford,white,1,1,1
22200,ford,white,1,1,1
30200,renault,white,1,1,0
123200,ford,white,0,1,0
23200,renault,red,1,1,1
7200,renault,black,1,1,0
120200,bmd,white,1,1,0
133200,bmd,white,1,1,1
36200,ford,black,1,1,1
12200,bmd,white,0,1,1
70200,bmd,white,0,1,1
33200,ford,red,1,1,0
45200,ford,white,0,0,1
46200,bmd,white,0,1,1
7200,renault,red,1,0,0
12200,renault,white,0,1,1
251200,bmd,white,1,0,0
43200,ford,white,1,0,1
8200,ford,red,1,0,1
205200,ford,white,0,0,1
95200,renault,white,0,1,1
4200,renault,white,1,1,1
14200,renault,white,0,1,1
7200,renault,white,1,0,1
133200,bmd,white,1,0,1
129200,ford,white,0,1,1
61200,renault,white,1,1,1
56200,renault,black,0,1,1
58200,renault,white,1,0,1
179200,volvo,white,1,1,1
75200,renault,red,1,0,1
25200,renault,red,1,1,1
121200,renault,white,0,0,0
55200,bmd,white,1,1,1
131200,bmd,white,0,0,1
149200,renault,white,1,0,1
37200,ford,white,1,1,0
100200,bmd,white,1,1,0
108200,renault,white,0,1,1
39200,bmd,white,0,1,1
28200,renault,black,0,1,1
133200,bmd,white,1,1,0
123200,renault,white,1,0,1
61200,bmd,white,1,0,0
49200,renault,white,0,0,1
57200,ford,white,1,1,1
12200,renault,red,1,0,1
26200,renault,white,1,1,1
35200,renault,white,1,0,1
52200,bmd,white,1,1,1
99200,renault,white,0,1,0
81200,ford,red,0,1,1
2200,renault,white,1,1,0
65200,bmd,black,0,1,1
78200,renault,black,1,1,1
76200,renault,black,1,0,1
43200,renault,white,0,1,1
108200,renault,white,0,1,1
61200,renault,white,1,1,1
39200,renault,white,1,1,0
71200,bmd,red,0,1,0
224200,ford,white,0,1,1
118200,ford,white,0,1,0
7200,bmd,white,0,0,0
89200,renault,white,0,1,1
49200,volvo,white,0,1,0
93200,bmd,white,1,1,1
25200,bmd,white,0,1,1
62200,renault,red,1,1,0
65200,volvo,black,0,1,1
58200,renault,white,0,0,1
5200,renault,white,1,1,1
88200,ford,red,1,0,1
16200,renault,white,1,1,1
43200,renault,black,0,1,1
34200,ford,white,1,1,1
19200,bmd,white,0,1,1
160200,renault,white,1,0,1
74200,ford,white,0,1,1
23200,renault,white,1,1,1
71200,renault,white,0,1,1
66200,renault,red,1,1,1
106200,bmd,black,1,1,1
70200,renault,white,0,1,1
94200,ford,white,1,1,0
75200,ford,white,1,0,1
75200,ford,white,1,1,1
29200,ford,white,1,0,1
24200,renault,red,1,0,1
166200,bmd,white,1,1,1
58200,renault,white,1,1,1
7200,renault,red,0,1,0
82200,ford,white,0,1,1
152200,ford,white,1,1,1
45200,renault,white,1,0,1
124200,ford,white,0,0,1
26200,renault,white,1,1,1
56200,bmd,white,0,1,1
69200,ford,red,0,0,1
11200,renault,white,0,1,1
31200,renault,white,1,1,1
44200,renault,red,1,0,1
115200,ford,white,0,1,1
112200,renault,white,0,1,1
133200,bmd,white,1,1,1
18200,renault,white,0,1,1
60200,renault,white,1,1,1
47200,renault,white,0,1,0
71200,renault,white,0,1,0
98200,renault,white,0,1,1
82200,ford,white,0,1,0
140200,ford,white,0,1,1
33200,bmd,red,1,1,1
46200,renault,white,0,0,0
8200,renault,white,0,1,1
42200,renault,white,0,1,1
75200,renault,black,0,0,1
13200,ford,white,1,1,1
16200,renault,white,1,1,1
76200,bmd,red,0,1,1
77200,ford,white,0,1,1
14200,ford,white,1,1,1
7200,renault,white,0,0,1
44200,bmd,white,0,0,1
122200,bmd,white,1,1,1
3200,ford,white,1,1,1
12200,ford,white,1,1,1
39200,bmd,white,0,0,1
163200,ford,white,0,1,1
43200,bmd,red,0,1,0
34200,ford,white,1,1,1
115200,renault,red,1,1,1
46200,ford,white,1,0,1
75200,ford,white,1,1,1
82200,renault,black,1,0,1
142200,renault,black,0,1,1
1200,bmd,white,0,1,1
26200,renault,white,1,1,1
203200,renault,white,1,1,1
13200,ford,white,1,1,1
172200,renault,white,1,0,1
14200,renault,white,0,1,0
2200,renault,white,0,1,1
55200,renault,red,1,1,1
126200,renault,white,1,0,0
21200,renault,red,1,0,0
68200,bmd,white,1,1,1
161200,toyota,white,0,0,1
28200,bmd,white,0,1,1
9200,renault,white,1,1,0
194200,toyota,white,0,1,1
22200,renault,red,0,0,0
25200,renault,white,0,0,1
115200,ford,black,0,1,1
39200,renault,white,0,1,1
72200,renault,white,0,1,1
29200,renault,red,1,1,1
51200,renault,white,1,1,1
8200,renault,white,0,0,1
85200,bmd,white,1,1,0
32200,renault,white,0,0,1
74200,renault,red,0,0,1
78200,renault,white,1,1,1
36200,renault,white,1,0,0
29200,renault,white,0,0,1
35200,renault,white,1,1,1
7200,bmd,white,0,0,1
68200,ford,black,0,1,1
114200,ford,white,0,1,1
91200,bmd,white,1,1,1
53200,renault,white,1,1,1
155200,renault,white,1,0,1
8200,renault,red,0,1,1
17200,renault,white,1,1,1
73200,renault,white,0,1,1
31200,bmd,white,0,1,1
68200,ford,white,0,1,1
15200,renault,white,0,1,0
94200,ford,white,0,0,1
105200,renault,red,0,1,1
9200,renault,white,1,1,0
15200,renault,white,1,1,1
13200,renault,white,0,1,1
19200,renault,white,1,1,1
23200,ford,white,1,1,1
96200,bmd,white,1,1,1
38200,bmd,white,0,1,1
26200,renault,black,1,1,1
84200,renault,white,1,1,1
34200,bmd,black,0,1,1
60200,ford,white,0,1,1
149200,renault,white,1,1,1
30200,ford,red,1,1,1
109200,volvo,white,0,0,1
76200,bmd,white,1,1,1
36200,renault,white,1,1,1
180200,renault,white,0,1,1
6200,renault,white,0,1,1
28200,renault,red,1,1,1
18200,renault,white,1,0,1
4200,renault,black,0,1,0
29200,ford,white,1,0,1
67200,bmd,white,1,0,1
59200,renault,white,0,1,1
49200,bmd,white,1,0,1
140200,bmd,white,1,1,1
75200,renault,black,1,1,1
8200,renault,white,1,1,1
67200,ford,white,1,1,1
305200,bmd,white,1,0,1
17200,bmd,white,0,1,1
189200,bmd,white,1,0,1
113200,ford,white,0,1,1
63200,bmd,white,0,1,0
11200,renault,white,0,1,1
74200,renault,red,1,1,1
160200,renault,white,1,0,1
101200,ford,white,0,1,1
158200,bmd,white,1,1,1
16200,renault,red,0,1,1
19200,renault,white,0,1,1
58200,renault,white,0,1,1
178200,ford,black,0,0,0
165200,bmd,white,1,0,1
73200,renault,white,0,1,1
52200,bmd,white,0,1,1
106200,bmd,white,1,1,1
71200,renault,red,1,1,1
36200,bmd,white,1,0,1
86200,renault,white,1,1,1
11200,bmd,red,0,1,0
76200,renault,white,1,0,0
178200,renault,white,0,1,1
83200,ford,white,0,0,1
107200,ford,white,0,0,1
143200,bmd,white,1,1,0
88200,renault,white,0,1,1
60200,renault,red,0,0,0
5200,bmd,white,0,1,1
92200,renault,red,1,1,1
170200,volvo,black,1,1,1
3200,renault,white,1,0,1
295200,bmd,red,1,1,1
136200,volvo,white,1,1,1
42200,bmd,white,0,1,1
106200,bmd,white,1,1,1
144200,renault,black,1,1,0
54200,renault,black,0,1,0
40200,renault,white,1,1,1
158200,renault,white,1,1,1
43200,renault,red,1,0,1
77200,bmd,white,0,0,1
22200,ford,white,1,0,0
137200,ford,white,0,1,1
158200,bmd,white,1,0,1
42200,renault,black,0,1,1
27200,renault,white,1,1,1
147200,renault,red,0,1,1
102200,bmd,white,0,0,1
12200,bmd,black,0,1,1
134200,ford,white,0,1,1
67200,ford,white,0,1,0
132200,volvo,white,1,1,1
157200,bmd,white,1,0,1
39200,bmd,white,0,1,1
46200,bmd,white,0,1,1
6200,renault,white,0,1,1
33200,ford,black,1,1,1
142200,bmd,white,1,1,0
36200,ford,white,1,1,1
3200,renault,red,0,1,1
8200,bmd,white,0,0,1
68200,bmd,white,1,1,1
80200,bmd,white,1,1,0
260200,renault,black,1,1,1
20200,renault,white,1,1,1
187200,ford,red,0,1,1
107200,ford,white,0,1,0
154200,ford,red,0,1,1
134200,bmd,white,1,1,1
54200,bmd,white,0,1,1
2200,renault,white,1,0,1
100200,renault,white,0,0,1
108200,renault,red,1,1,1
49200,bmd,red,1,1,1
19200,ford,white,1,1,1
66200,renault,white,1,1,1
92200,renault,white,1,1,1
112200,renault,white,0,1,1
17200,bmd,white,0,0,1
151200,ford,red,0,1,1
50200,ford,red,0,1,1
83200,renault,white,1,1,1
76200,renault,white,0,1,1
31200,bmd,black,1,1,1
34200,renault,white,0,1,1
113200,renault,white,1,0,1
38200,renault,white,1,0,0
8200,renault,black,0,0,1
42200,renault,white,1,1,1
78200,ford,white,0,1,1
183200,bmd,red,1,0,0
53200,ford,white,1,1,1
7200,ford,black,1,1,0
100200,bmd,white,1,1,0
83200,renault,white,0,1,1
175200,renault,white,1,1,1
77200,renault,black,0,1,0
118200,toyota,red,1,1,1
6200,renault,white,1,1,1
17200,renault,white,1,1,1
33200,renault,red,1,0,1
211200,ford,red,0,1,1
5200,renault,white,1,1,1
33200,ford,white,1,1,0
196200,toyota,white,0,0,0
65200,renault,white,1,1,1
143200,ford,white,1,1,1
108200,renault,white,1,1,1
23200,ford,white,1,1,0
13200,bmd,white,1,1,0
11200,renault,black,1,1,0
121200,renault,white,1,1,1
148200,renault,white,1,1,0
96200,bmd,red,1,1,1
162200,bmd,white,0,0,1
26200,renault,white,1,1,0
97200,toyota,red,1,1,1
30200,renault,black,0,0,1
89200,ford,black,0,1,0
32200,renault,white,0,1,1
90200,bmd,white,1,1,1
115200,ford,red,0,1,1
47200,bmd,red,1,1,1
88200,ford,white,0,1,1
91200,renault,black,1,1,1
59200,renault,white,1,1,0
43200,renault,white,0,0,1
80200,renault,white,0,1,0
29200,renault,white,0,0,1
107200,bmd,white,1,1,1
227200,toyota,white,0,1,1
55200,ford,white,1,0,1
141200,volvo,white,1,1,1
29200,renault,white,1,1,1
26200,renault,black,0,0,1
114200,bmd,white,0,1,1
44200,renault,white,0,1,1
123200,renault,white,0,1,1
66200,ford,red,1,1,1
48200,renault,white,1,1,1
72200,renault,white,0,0,1
14200,renault,red,0,1,1
89200,renault,red,1,1,1
11200,renault,red,1,1,1
104200,bmd,white,1,0,1
72200,renault,black,0,1,1
91200,renault,white,1,1,1
35200,renault,white,0,1,1
316200,toyota,white,0,1,1
18200,renault,red,0,1,0
128200,renault,red,1,1,1
49200,renault,red,1,1,1
30200,ford,white,0,0,1
122200,ford,white,0,1,1
105200,bmd,white,1,1,1
79200,ford,white,1,1,1
80200,renault,white,1,0,1
17200,renault,red,1,0,1
32200,renault,white,1,1,1
19200,ford,white,1,1,1
11200,bmd,white,0,1,1
156200,ford,white,0,1,1
57200,ford,white,1,1,1
4200,bmd,black,0,1,0
35200,renault,red,1,1,1
150200,renault,red,1,1,1
54200,ford,white,1,1,0
102200,bmd,white,0,1,1
68200,renault,black,0,1,1
49200,renault,white,0,0,1
147200,renault,white,1,0,1
33200,renault,black,0,1,0
9200,renault,red,1,1,1
135200,ford,white,0,0,1
65200,bmd,white,0,1,0
33200,renault,white,0,1,1
47200,bmd,white,1,1,1
111200,renault,white,1,1,1
134200,bmd,red,1,1,0
31200,ford,white,0,1,1
112200,bmd,red,1,0,1
5200,renault,white,0,1,1
76200,bmd,white,0,1,1
31200,renault,black,0,1,1
94200,ford,white,1,0,0
8200,renault,white,1,1,1
61200,renault,black,0,1,1
62200,renault,black,1,1,1
23200,ford,red,0,0,1
22200,renault,white,0,1,1
71200,bmd,white,1,1,0
76200,ford,white,0,1,1
164200,renault,white,1,0,1
17200,renault,red,1,1,1
170200,renault,red,1,0,1
116200,bmd,black,0,0,1
91200,bmd,black,1,1,1
90200,renault,white,1,0,1
148200,toyota,red,0,1,1
37200,bmd,white,0,1,1
57200,bmd,white,1,1,1
138200,renault,red,0,1,1
21200,renault,white,1,0,1
77200,bmd,white,0,0,1
126200,renault,white,1,1,1
24200,ford,white,1,0,1
123200,bmd,white,1,1,1
137200,renault,white,0,0,1
9200,ford,white,1,0,1
61200,renault,black,1,1,1
48200,ford,white,1,1,1
99200,ford,red,0,1,1
47200,ford,black,0,1,0
27200,renault,white,1,0,1
40200,renault,white,0,0,1
88200,bmd,white,1,0,0
89200,ford,white,0,1,1
91200,ford,black,1,0,1
22200,ford,white,1,1,1
132200,ford,white,1,0,0
17200,renault,red,0,1,1
84200,ford,white,0,1,0
124200,renault,white,1,1,1
69200,renault,white,0,1,1
27200,ford,white,1,1,1
69200,renault,white,0,1,0
14200,renault,white,0,1,1
112200,bmd,white,1,0,1
164200,renault,white,0,0,1
116200,ford,white,0,1,1
